,public_date,ticker,roa,intcov_ratio,quick_ratio,intcov,bm,npm,debt_assets,debt_ebitda,inv_turn,cash_ratio,long_term_credit_rating
441,2017-02-28,NXST,0.1715335209662379,2.679284415728515,1.9159237886252622,1.7812790727448085,0.1547402228544078,0.0829748275455724,0.9041315403975274,5.698408149884042,,0.6034402726054711,BB-
442,2017-02-28,WYNN,0.0824345598842774,1.3618142138128355,2.046758422115073,1.6316829563728252,0.02549303838274372,0.05417799129793652,0.978426421524572,10.929878496360072,33.41510774901526,1.854520331483209,BB-
443,2017-02-28,NDAQ,0.08796278497558725,7.214814814814815,1.0612444879960803,1.8,0.550050947775884,0.0291497975708502,0.6162544169611307,3.1494755244755246,17.18982303409438,0.9152376286134248,BBB
444,2017-02-28,MOH,0.06659536541889483,3.0297029702970297,1.310284463894967,1.5148514851485149,0.538020318026914,0.002924305477449106,0.7786280037588938,3.5224839400428265,,1.001531728665208,BB
445,2017-02-28,LKQ,0.1438040873810375,9.033573922121072,1.3481807257275238,6.119972611043138,0.3864319700479117,0.05313622469443551,0.5853466838504051,3.3314169561004396,2.990909817288502,0.1878120392968198,BB
446,2017-02-28,AIZ,0.03189171635628285,14.364324268036585,,10.81186761311373,0.7889030712155763,0.07686111366023268,0.8620592297424549,1.1198770782146534,,,BBB+
447,2017-02-28,TPX,0.1720759224351916,4.550469483568075,0.8702108157653529,3.3720657276995305,,0.0646244364147987,1.0017020646784578,4.0956616052060735,8.897979797979797,0.1204399633363886,BB
448,2017-02-28,MA,0.3577724358974359,61.873684210526314,1.8356924784901472,43.72631578947368,0.05140070735329363,0.3766703786191537,0.6956358768406962,0.8297872340425532,,1.2320288648348598,A
449,2017-02-28,WLK,0.1388149346163388,9.32057288478873,1.3584980935403517,5.438621871557182,0.716796605172334,0.07858584529153637,0.6426120678739051,3.3509046410267853,5.889424851841056,0.5240376203529253,BBB
450,2017-02-28,MOS,0.06984477317381492,2.5237297599106645,1.1285211267605633,2.662758235622557,1.0312766922656658,0.04157592003127269,0.428616387679847,3.1919411469653904,3.7965206796182227,0.4557827735644637,BBB-
451,2017-02-28,LVS,0.1833250390814007,8.607142857142858,1.0876692801140413,6.422077922077922,0.1501850523834252,0.1463628396143734,0.6337876789291124,2.525,131.80088740361057,0.7619387027797576,BBB-
452,2017-02-28,ICE,0.03576473529595599,12.831460674157304,0.9746831124076633,8.98876404494382,0.5563019252365958,0.2386706948640483,0.8074460690462544,2.2243970639636492,,0.01891942610505485,A
